TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460008,TGP/TGP ELLISBURG INJECTION POTTER,B,POTTER,PA,INT,Z4,Z4,395,N,A,20131001,,N,,,,,,,,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460012,EGTS/TGP ELLISBURG INJECTION POTTER,B,POTTER,PA,INT,Z4,Z4,395,Y,A,20100101,,Y,EASTERN GAS TRANSMISSION AND STORAGE  INC.,116025180,3531,Y,C000160,40107,TGP - ELLISBURG,,,20210301 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460014,SNG/TGP BEAR CREEK 12 STORAGE INJEC,B,BIENVILLE,LA,INT,Z1,Z1,141,N,A,20100101,,Y,SOUTHERN NATURAL GAS COMPANY  L.L.C.,6900518,3705,Y,C000021,460014,SNG/TGP BEAR CREEK 12 STORAGE INJEC,,,20221001 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460015,SNG/TGP BEAR CREEK 12 STORAGE INJEC,B,BIENVILLE,LA,INT,Z1,Z1,141,N,A,20100101,,Y,SOUTHERN NATURAL GAS COMPANY  L.L.C.,6900518,3705,Y,C000021,460015,SNG/TGP BEAR CREEK 12 STORAGE INJEC,,,20221001 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460016,SNG/TGP BEAR CREEK STORAGE INJ 3 BI,B,BIENVILLE,LA,INT,Z1,Z1,141,N,A,20100101,,Y,SOUTHERN NATURAL GAS COMPANY  L.L.C.,6900518,3705,Y,C000021,460016,SNG/TGP BEAR CREEK STORAGE INJ 3 BI,,,20221001 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460017,STORAGE - BEAR CREEK,B,NATCHITOCHES,LA,STR,Z1,Z1,141,Y,A,19940101,,Y,BEAR CREEK STORAGE COMPANY  L.L.C.,108329079,157,Y,C003234,460017,STORAGE - BEAR CREEK,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460018,STORAGE - NORTHERN,B,POTTER,PA,STR,Z4,Z4,313,Y,A,19940101,,N,,,,,,,,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460020,STORAGE - PORTLAND - PA,B,SUMNER,TN,STR,Z1,Z1,163,Y,A,20100101,,N,,,,,,,,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460025,STORAGE - PORTLAND - MA,B,SUMNER,TN,STR,Z1,Z1,163,Y,A,20100101,,N,,,,,,,,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,470001,HEBRON STORAGE WITHDRAWAL POTTER,R,POTTER,PA,OTH,Z4,Z4,398,Y,A,20241011,,N,,,,,,,,,,20241011 12:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601000,FGT/SNG FRANKLINTON WASHINGTON,D,WASHINGTON,LA,INT,ZL,ZL,5330,Y,A,20200403,,Y,FLORIDA GAS TRANSMISSION COMPANY  LLC,6924518,1445,Y,C000255,11224,SNG FRANKLINTON (REC),,,20250201 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605150,BBTMISS/SNG SILVER CREEK JEFFERSON,D,JEFFERSON DAVIS,MS,INT,Z1,Z1,5370,Y,A,20250113,,Y,BBT MISSISSIPPI  LLC,117360182,10710,N,,,,,,20250201 09:00
